time_iso,air temperature,Atm pressure mm of mercury,Relative humidity (%),Mean wind direction,Mean wind speed,Max gust value,Unnamed: 9,visibility,dewpoint temperature
2023-09-28T16:50:00,20.0,761.4,69.0,0.001,3.0,12.0,,1.0,14.0
2023-09-28T17:20:00,18.0,761.4,83.0,0.001,3.0,12.0,,1.0,15.0
2023-09-28T17:50:00,18.0,761.4,83.0,0.001,3.0,12.0,,1.0,15.0
2023-09-28T18:20:00,17.0,761.4,88.0,0.001,3.0,12.0,,1.0,15.0
2023-09-28T18:50:00,17.0,760.7,88.0,0.001,3.0,12.0,,1.0,15.0
2023-09-28T19:20:00,17.0,760.7,88.0,0.001,3.0,12.0,,1.0,15.0
2023-09-28T19:50:00,16.0,760.7,94.0,0.001,2.0,12.0,,1.0,15.0
2023-09-28T20:20:00,17.0,760.7,88.0,0.001,3.0,12.0,,1.0,15.0
2023-09-28T20:50:00,17.0,760.7,94.0,0.001,3.0,12.0,,0.797979797979798,16.0
2023-09-28T21:20:00,17.0,760.7,94.0,0.001,3.0,12.0,,0.696969696969697,16.0
2023-09-28T21:50:00,17.0,760.7,94.0,0.001,4.0,12.0,,0.696969696969697,16.0
2023-09-28T22:20:00,17.0,760.7,94.0,0.001,4.0,12.0,,0.595959595959596,16.0
2023-09-28T22:50:00,17.0,759.9,94.0,0.001,4.0,12.0,,0.595959595959596,16.0
2023-09-28T23:20:00,17.0,759.9,94.0,0.001,4.0,12.0,,0.47474747474747475,16.0
2023-09-28T23:50:00,17.0,759.9,94.0,0.001,4.0,12.0,,0.494949494949495,16.0
2023-09-29T00:20:00,17.0,759.9,94.0,0.001,3.0,12.0,,0.494949494949495,16.0
2023-09-29T00:50:00,17.0,759.9,94.0,0.001,3.0,12.0,,0.494949494949495,16.0
2023-09-29T01:20:00,17.0,759.9,94.0,0.001,3.0,12.0,,0.494949494949495,16.0
2023-09-29T01:50:00,17.0,759.2,94.0,0.001,3.0,12.0,,0.494949494949495,16.0
2023-09-29T02:20:00,16.0,759.2,100.0,0.001,3.0,12.0,,0.494949494949495,16.0
2023-09-29T02:50:00,16.0,759.2,100.0,0.001,3.0,12.0,,0.696969696969697,16.0
2023-09-29T03:20:00,16.0,759.2,94.0,0.001,3.0,12.0,,0.898989898989899,15.0
2023-09-29T03:50:00,16.0,759.2,94.0,0.001,3.0,12.0,,1.0,15.0
2023-09-29T04:20:00,15.0,758.4,94.0,0.001,2.0,12.0,,1.0,14.0
2023-09-29T04:50:00,15.0,758.4,94.0,0.001,2.0,12.0,,1.0,14.0
2023-09-29T05:20:00,15.0,758.4,94.0,0.001,3.0,12.0,,1.0,14.0
2023-09-29T05:50:00,15.0,758.4,94.0,0.001,3.0,12.0,,1.0,14.0
2023-09-29T06:20:00,15.0,758.4,94.0,0.001,3.0,12.0,,1.0,14.0
2023-09-29T06:50:00,15.0,757.6,94.0,0.001,3.0,12.0,,1.0,14.0
2023-09-29T07:20:00,15.0,757.6,94.0,0.001,3.0,12.0,,1.0,14.0
2023-09-29T07:50:00,15.0,757.6,94.0,0.001,3.0,12.0,,1.0,14.0
2023-09-29T08:20:00,15.0,757.6,94.0,0.001,3.0,12.0,,1.0,14.0
2023-09-29T08:50:00,15.0,757.6,94.0,0.001,4.0,12.0,,1.0,14.0
2023-09-29T09:20:00,16.0,757.6,88.0,0.001,4.0,12.0,,1.0,14.0
2023-09-29T09:50:00,16.0,757.6,94.0,0.001,4.0,12.0,,1.0,15.0
2023-09-29T10:20:00,17.0,756.9,88.0,0.001,5.0,12.0,,1.0,15.0
2023-09-29T10:50:00,18.0,756.9,83.0,0.001,5.0,12.0,,1.0,15.0
2023-09-29T11:20:00,18.0,756.9,83.0,0.001,5.0,12.0,,1.0,15.0
2023-09-29T11:50:00,19.0,757.0,83.0,0.001,5.0,12.0,,1.0,16.0
2023-09-29T12:20:00,19.0,757.0,83.0,0.001,5.0,12.0,,1.0,16.0
2023-09-29T12:50:00,20.0,757.0,73.0,0.001,5.0,12.0,,1.0,15.0
2023-09-29T13:20:00,20.0,757.0,73.0,0.001,6.0,12.0,,1.0,15.0
2023-09-29T13:50:00,20.0,757.0,78.0,0.001,6.0,12.0,,1.0,16.0
2023-09-29T14:20:00,20.0,757.0,73.0,0.001,7.0,12.0,,1.0,15.0
2023-09-29T14:50:00,19.0,757.0,83.0,0.001,6.0,12.0,,1.0,16.0
2023-09-29T15:20:00,19.0,757.0,78.0,0.001,6.0,12.0,,1.0,15.0
2023-09-29T15:50:00,19.0,757.0,78.0,0.001,5.0,12.0,,1.0,15.0
2023-09-29T16:20:00,19.0,757.0,78.0,0.001,6.0,12.0,,1.0,15.0
2023-09-29T16:50:00,19.0,757.0,73.0,0.001,6.0,12.0,,1.0,14.0
2023-09-29T17:20:00,18.0,756.9,78.0,0.001,6.0,12.0,,1.0,14.0
2023-09-29T17:50:00,18.0,756.9,78.0,0.001,6.0,12.0,,1.0,14.0
2023-09-29T18:20:00,18.0,756.9,78.0,0.001,5.0,12.0,,1.0,14.0
2023-09-29T18:50:00,17.0,756.9,83.0,0.001,4.0,12.0,,1.0,14.0
2023-09-29T19:20:00,17.0,756.1,83.0,0.001,3.0,12.0,,1.0,14.0
2023-09-29T19:50:00,17.0,756.1,77.0,0.001,4.0,12.0,,1.0,13.0
2023-09-29T20:20:00,16.0,756.1,83.0,0.001,3.0,12.0,,1.0,13.0
2023-09-29T20:50:00,16.0,756.1,88.0,0.001,3.0,12.0,,1.0,14.0
2023-09-29T21:20:00,16.0,756.1,88.0,0.001,3.0,12.0,,1.0,14.0
2023-09-29T21:50:00,16.0,755.4,88.0,0.001,3.0,12.0,,1.0,14.0
2023-09-29T22:20:00,16.0,755.4,88.0,0.001,3.0,12.0,,1.0,14.0
2023-09-29T22:50:00,16.0,755.4,94.0,0.001,3.0,12.0,,1.0,15.0
2023-09-29T23:20:00,16.0,754.6,94.0,0.001,3.0,12.0,,1.0,15.0
2023-09-29T23:50:00,16.0,754.6,94.0,0.001,3.0,12.0,,1.0,15.0
2023-09-30T00:20:00,16.0,754.1,94.0,0.001,3.0,12.0,,1.0,15.0
2023-09-30T00:50:00,15.0,754.1,100.0,0.001,3.0,12.0,,1.0,15.0
2023-09-30T01:20:00,15.0,754.1,100.0,0.001,4.0,12.0,,1.0,15.0
2023-09-30T01:50:00,15.0,753.3,100.0,0.001,4.0,12.0,,1.0,15.0
2023-09-30T02:20:00,16.0,753.3,88.0,0.001,4.0,12.0,,1.0,14.0
2023-09-30T02:50:00,16.0,752.6,94.0,0.001,4.0,12.0,,1.0,15.0
2023-09-30T03:20:00,16.0,752.6,94.0,0.001,4.0,12.0,,1.0,15.0
2023-09-30T03:50:00,16.0,752.6,94.0,0.001,4.0,12.0,,1.0,15.0
2023-09-30T04:20:00,16.0,751.8,94.0,0.001,5.0,12.0,,1.0,15.0
2023-09-30T04:50:00,16.0,751.8,94.0,0.001,5.0,12.0,,1.0,15.0
2023-09-30T05:20:00,17.0,751.9,88.0,0.001,5.0,12.0,,1.0,15.0
2023-09-30T05:50:00,16.0,751.8,94.0,0.001,5.0,12.0,,0.696969696969697,15.0
2023-09-30T06:20:00,16.0,751.8,94.0,0.001,4.0,12.0,,1.0,15.0
2023-09-30T06:50:00,16.0,751.0,94.0,0.001,5.0,12.0,,1.0,15.0
2023-09-30T07:20:00,16.0,751.0,94.0,0.001,5.0,12.0,,1.0,15.0
2023-09-30T07:50:00,16.0,750.3,94.0,0.001,5.0,12.0,,0.898989898989899,15.0
2023-09-30T08:20:00,16.0,750.3,94.0,0.001,5.0,12.0,,1.0,15.0
2023-09-30T08:50:00,16.0,750.3,94.0,0.001,5.0,12.0,,1.0,15.0
2023-09-30T09:20:00,16.0,749.5,100.0,0.001,5.0,12.0,,1.0,16.0
2023-09-30T09:50:00,16.0,749.5,100.0,0.001,5.0,12.0,,0.36363636363636365,16.0
2023-09-30T10:20:00,16.0,749.5,94.0,0.001,7.0,12.0,,0.797979797979798,15.0
2023-09-30T10:50:00,17.0,750.4,88.0,0.001,7.0,12.0,,1.0,15.0
2023-09-30T11:20:00,17.0,750.4,88.0,0.001,8.0,12.0,,1.0,15.0
2023-09-30T11:50:00,17.0,750.4,83.0,0.001,8.0,12.0,,1.0,14.0
2023-09-30T12:20:00,16.0,750.3,83.0,0.001,9.0,12.0,,1.0,13.0
2023-09-30T12:50:00,16.0,750.3,83.0,0.001,10.0,12.0,,1.0,13.0
2023-09-30T13:20:00,16.0,751.0,83.0,0.001,10.0,12.0,,1.0,13.0
2023-09-30T13:50:00,16.0,751.0,77.0,0.001,10.0,12.0,,1.0,12.0
2023-09-30T14:20:00,15.0,751.0,72.0,0.001,9.0,14.0,,1.0,10.0
2023-09-30T14:50:00,16.0,751.0,68.0,0.001,8.0,14.0,,1.0,10.0
2023-09-30T15:20:00,15.0,751.8,72.0,0.001,8.0,14.0,,1.0,10.0
2023-09-30T15:50:00,15.0,751.8,72.0,0.001,8.0,14.0,,1.0,10.0
2023-09-30T16:20:00,15.0,751.8,72.0,0.001,8.0,14.0,,1.0,10.0
2023-09-30T16:50:00,15.0,751.0,77.0,0.001,5.0,14.0,,1.0,11.0
2023-09-30T17:20:00,15.0,751.0,72.0,0.001,7.0,14.0,,1.0,10.0
2023-09-30T17:50:00,15.0,751.0,72.0,0.001,7.0,14.0,,1.0,10.0
2023-09-30T18:20:00,15.0,751.0,72.0,0.001,6.0,14.0,,1.0,10.0
2023-09-30T18:50:00,15.0,751.0,72.0,0.001,6.0,14.0,,1.0,10.0
2023-09-30T19:20:00,14.0,751.0,82.0,0.001,5.0,14.0,,1.0,11.0
2023-09-30T19:50:00,13.0,751.0,88.0,0.001,6.0,14.0,,1.0,11.0
2023-09-30T20:20:00,13.0,751.0,82.0,0.001,7.0,14.0,,1.0,10.0
2023-09-30T20:50:00,12.0,751.0,88.0,0.001,6.0,14.0,,1.0,10.0
2023-09-30T21:20:00,12.0,751.0,94.0,0.001,5.0,14.0,,1.0,11.0
2023-09-30T21:50:00,12.0,751.0,94.0,0.001,5.0,14.0,,0.898989898989899,11.0
2023-09-30T22:20:00,12.0,751.0,94.0,0.001,6.0,14.0,,0.2828282828282828,11.0
2023-09-30T22:50:00,12.0,751.0,94.0,0.001,4.0,14.0,,1.0,11.0
2023-09-30T23:20:00,13.0,750.3,88.0,0.001,4.0,14.0,,1.0,11.0
2023-09-30T23:50:00,13.0,750.3,94.0,0.001,5.0,14.0,,1.0,12.0
2023-10-01T00:20:00,13.0,750.3,88.0,0.001,4.0,14.0,,1.0,11.0
2023-10-01T00:50:00,12.0,751.0,94.0,0.001,4.0,14.0,,1.0,11.0
2023-10-01T01:20:00,12.0,751.0,94.0,0.001,5.0,14.0,,1.0,11.0
2023-10-01T01:50:00,12.0,751.0,94.0,0.001,4.0,14.0,,1.0,11.0
2023-10-01T02:20:00,12.0,751.0,94.0,0.001,4.0,14.0,,1.0,11.0
2023-10-01T02:50:00,13.0,751.0,82.0,0.001,5.0,14.0,,1.0,10.0
2023-10-01T03:20:00,13.0,751.0,77.0,0.001,7.0,14.0,,1.0,9.0
2023-10-01T03:50:00,12.0,751.0,82.0,0.001,5.0,14.0,,1.0,9.0
2023-10-01T04:20:00,12.0,751.0,82.0,0.001,6.0,14.0,,1.0,9.0
2023-10-01T04:50:00,12.0,751.8,82.0,0.001,5.0,14.0,,1.0,9.0
2023-10-01T05:20:00,12.0,751.8,88.0,0.001,4.0,14.0,,1.0,10.0
2023-10-01T05:50:00,11.0,751.8,94.0,0.001,4.0,14.0,,1.0,10.0
2023-10-01T06:20:00,11.0,751.8,94.0,0.001,4.0,14.0,,1.0,10.0
2023-10-01T06:50:00,11.0,751.8,94.0,0.001,6.0,14.0,,1.0,10.0
2023-10-01T07:20:00,11.0,751.8,94.0,0.001,5.0,14.0,,1.0,10.0
2023-10-01T07:50:00,11.0,751.8,94.0,0.001,4.0,14.0,,1.0,10.0
2023-10-01T08:20:00,11.0,751.8,94.0,0.001,4.0,14.0,,1.0,10.0
2023-10-01T08:50:00,11.0,751.8,94.0,0.001,5.0,14.0,,1.0,10.0
2023-10-01T09:20:00,12.0,751.8,88.0,0.001,4.0,14.0,,1.0,10.0
2023-10-01T09:50:00,13.0,752.6,82.0,0.001,4.0,14.0,,1.0,10.0
2023-10-01T10:20:00,13.0,752.6,88.0,0.001,4.0,14.0,,1.0,11.0
2023-10-01T10:50:00,14.0,752.6,82.0,0.001,5.0,14.0,,1.0,11.0
2023-10-01T11:20:00,15.0,752.6,72.0,0.001,6.0,14.0,,1.0,10.0
2023-10-01T11:50:00,15.0,752.6,77.0,0.001,8.0,14.0,,1.0,11.0
2023-10-01T12:20:00,14.0,752.6,72.0,0.001,9.0,14.0,,1.0,9.0
2023-10-01T12:50:00,15.0,752.6,68.0,0.001,10.0,14.0,,1.0,9.0
2023-10-01T13:20:00,15.0,753.3,72.0,0.001,10.0,14.0,,1.0,10.0
2023-10-01T13:50:00,15.0,753.3,68.0,0.001,10.0,14.0,,1.0,9.0
2023-10-01T14:20:00,14.0,753.3,72.0,0.001,10.0,14.0,,1.0,9.0
2023-10-01T14:50:00,14.0,753.3,72.0,0.001,9.0,14.0,,1.0,9.0
2023-10-01T15:20:00,15.0,753.3,72.0,0.001,10.0,14.0,,1.0,10.0
2023-10-01T15:50:00,15.0,753.3,63.0,0.001,11.0,14.0,,1.0,8.0
2023-10-01T16:20:00,14.0,753.3,67.0,0.001,10.0,14.0,,1.0,8.0
2023-10-01T16:50:00,14.0,753.3,67.0,0.001,10.0,14.0,,1.0,8.0
2023-10-01T17:20:00,13.0,753.3,67.0,0.001,9.0,14.0,,1.0,7.0
2023-10-01T17:50:00,13.0,753.3,72.0,0.001,8.0,14.0,,1.0,8.0
2023-10-01T18:20:00,13.0,754.1,67.0,0.001,8.0,14.0,,1.0,7.0
2023-10-01T18:50:00,13.0,754.1,67.0,0.001,7.0,14.0,,1.0,7.0
2023-10-01T19:20:00,13.0,754.1,67.0,0.001,7.0,14.0,,1.0,7.0
2023-10-01T19:50:00,13.0,754.1,67.0,0.001,6.0,14.0,,1.0,7.0
2023-10-01T20:20:00,13.0,754.6,67.0,0.001,6.0,14.0,,1.0,7.0
2023-10-01T20:50:00,13.0,754.6,67.0,0.001,7.0,14.0,,1.0,7.0
2023-10-01T21:20:00,12.0,754.6,67.0,0.001,7.0,14.0,,1.0,6.0
2023-10-01T21:50:00,12.0,755.4,67.0,0.001,7.0,14.0,,1.0,6.0
2023-10-01T22:20:00,12.0,755.4,67.0,0.001,6.0,14.0,,1.0,6.0
2023-10-01T22:50:00,12.0,755.4,72.0,0.001,6.0,14.0,,1.0,7.0
2023-10-01T23:20:00,12.0,755.4,72.0,0.001,6.0,14.0,,1.0,7.0
2023-10-01T23:50:00,12.0,755.4,67.0,0.001,5.0,14.0,,1.0,6.0
2023-10-02T00:20:00,12.0,756.1,72.0,0.001,6.0,14.0,,1.0,7.0
2023-10-02T00:50:00,12.0,756.1,67.0,0.001,5.0,14.0,,1.0,6.0
2023-10-02T01:20:00,12.0,756.1,72.0,0.001,4.0,14.0,,1.0,7.0
2023-10-02T01:50:00,12.0,756.1,67.0,0.001,4.0,14.0,,1.0,6.0
2023-10-02T02:20:00,11.0,756.9,77.0,0.001,4.0,14.0,,1.0,7.0
2023-10-02T02:50:00,12.0,756.9,72.0,0.001,4.0,14.0,,1.0,7.0
2023-10-02T03:20:00,12.0,756.9,67.0,0.001,4.0,14.0,,1.0,6.0
2023-10-02T03:50:00,12.0,756.9,67.0,0.001,4.0,14.0,,1.0,6.0
2023-10-02T04:20:00,12.0,756.9,67.0,0.001,4.0,14.0,,1.0,6.0
2023-10-02T04:50:00,12.0,756.9,72.0,0.001,4.0,14.0,,1.0,7.0
2023-10-02T05:20:00,11.0,756.9,77.0,0.001,4.0,14.0,,1.0,7.0
2023-10-02T05:50:00,9.0,756.8,87.0,0.001,2.0,14.0,,1.0,7.0
2023-10-02T06:20:00,9.0,756.8,94.0,0.001,2.0,14.0,,1.0,8.0
2023-10-02T06:50:00,8.0,756.8,93.0,0.001,1.0,14.0,,1.0,7.0
2023-10-02T07:20:00,7.0,756.8,93.0,0.001,2.0,14.0,,1.0,6.0
2023-10-02T07:50:00,7.0,756.8,93.0,0.001,2.0,14.0,,1.0,6.0
2023-10-02T08:20:00,7.0,756.8,93.0,0.001,2.0,14.0,,1.0,6.0
2023-10-02T08:50:00,8.0,757.5,93.0,0.001,2.0,14.0,,1.0,7.0
2023-10-02T09:20:00,10.0,757.5,88.0,0.001,1.0,14.0,,1.0,8.0
2023-10-02T09:50:00,11.0,757.5,88.0,0.001,2.0,14.0,,1.0,9.0
2023-10-02T10:20:00,12.0,757.6,88.0,0.001,2.0,14.0,,1.0,10.0
2023-10-02T10:50:00,13.0,757.6,82.0,0.001,3.0,14.0,,1.0,10.0
2023-10-02T11:20:00,13.0,757.6,82.0,0.001,3.0,14.0,,1.0,10.0
2023-10-02T11:50:00,14.0,757.6,77.0,0.001,4.0,14.0,,1.0,10.0
2023-10-02T12:20:00,15.0,757.6,77.0,0.001,3.0,14.0,,1.0,11.0
2023-10-02T12:50:00,15.0,757.6,77.0,0.001,4.0,14.0,,1.0,11.0
2023-10-02T13:20:00,15.0,757.6,72.0,0.001,4.0,14.0,,1.0,10.0
2023-10-02T13:50:00,15.0,757.6,72.0,0.001,4.0,14.0,,1.0,10.0
2023-10-02T14:20:00,15.0,757.6,77.0,0.001,4.0,14.0,,1.0,11.0
2023-10-02T14:50:00,15.0,757.6,77.0,0.001,4.0,14.0,,1.0,11.0
2023-10-02T15:20:00,16.0,756.9,72.0,0.001,5.0,14.0,,1.0,11.0
2023-10-02T15:50:00,16.0,756.9,72.0,0.001,5.0,14.0,,1.0,11.0
2023-10-02T16:20:00,16.0,756.9,72.0,0.001,3.0,14.0,,1.0,11.0
2023-10-02T16:50:00,15.0,756.9,68.0,0.001,5.0,14.0,,1.0,9.0
2023-10-02T17:20:00,15.0,756.9,77.0,0.001,3.0,14.0,,1.0,11.0
2023-10-02T17:50:00,15.0,756.9,68.0,0.001,4.0,14.0,,1.0,9.0
2023-10-02T18:20:00,14.0,756.9,67.0,0.001,3.0,14.0,,1.0,8.0
2023-10-02T18:50:00,14.0,756.1,72.0,0.001,3.0,14.0,,1.0,9.0
2023-10-02T19:20:00,13.0,756.1,77.0,0.001,2.0,14.0,,1.0,9.0
2023-10-02T19:50:00,13.0,756.1,77.0,0.001,3.0,14.0,,1.0,9.0
2023-10-02T20:20:00,13.0,756.1,82.0,0.001,4.0,14.0,,1.0,10.0
2023-10-02T20:50:00,13.0,755.4,82.0,0.001,3.0,14.0,,1.0,10.0
2023-10-02T21:20:00,13.0,755.4,88.0,0.001,4.0,14.0,,1.0,11.0
2023-10-02T21:50:00,12.0,755.4,94.0,0.001,4.0,14.0,,1.0,11.0
2023-10-02T22:20:00,12.0,754.6,100.0,0.001,4.0,14.0,,1.0,12.0
2023-10-02T22:50:00,13.0,754.6,94.0,0.001,5.0,14.0,,1.0,12.0
2023-10-02T23:20:00,13.0,754.1,94.0,0.001,6.0,14.0,,1.0,12.0
2023-10-02T23:50:00,13.0,754.1,94.0,0.001,4.0,14.0,,1.0,12.0
2023-10-03T00:20:00,14.0,754.1,94.0,0.001,5.0,14.0,,1.0,13.0
2023-10-03T00:50:00,14.0,754.1,94.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T01:20:00,14.0,753.3,94.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T01:50:00,14.0,753.3,94.0,0.001,5.0,14.0,,1.0,13.0
2023-10-03T02:20:00,14.0,753.3,94.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T02:50:00,14.0,752.6,94.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T03:20:00,14.0,752.6,94.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T03:50:00,14.0,752.6,94.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T04:20:00,14.0,752.6,94.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T04:50:00,14.0,751.8,94.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T05:20:00,14.0,751.8,94.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T05:50:00,14.0,751.8,94.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T06:20:00,14.0,751.8,94.0,0.001,5.0,14.0,,1.0,13.0
2023-10-03T06:50:00,13.0,751.8,100.0,0.001,5.0,14.0,,1.0,13.0
2023-10-03T07:20:00,13.0,751.8,100.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T07:50:00,13.0,751.8,100.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T08:20:00,13.0,751.0,100.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T08:50:00,13.0,751.0,100.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T09:20:00,14.0,751.0,94.0,0.001,5.0,14.0,,1.0,13.0
2023-10-03T09:50:00,14.0,751.0,94.0,0.001,5.0,14.0,,1.0,13.0
2023-10-03T10:20:00,14.0,751.0,88.0,0.001,6.0,14.0,,1.0,12.0
2023-10-03T10:50:00,14.0,751.0,88.0,0.001,5.0,14.0,,1.0,12.0
2023-10-03T11:20:00,14.0,751.0,88.0,0.001,6.0,14.0,,1.0,12.0
2023-10-03T11:50:00,14.0,751.0,88.0,0.001,5.0,14.0,,1.0,12.0
2023-10-03T12:20:00,15.0,751.0,82.0,0.001,6.0,14.0,,1.0,12.0
2023-10-03T12:50:00,15.0,751.0,82.0,0.001,6.0,14.0,,1.0,12.0
2023-10-03T13:20:00,15.0,751.0,77.0,0.001,5.0,14.0,,1.0,11.0
2023-10-03T13:50:00,15.0,751.0,77.0,0.001,6.0,14.0,,1.0,11.0
2023-10-03T14:20:00,15.0,751.0,77.0,0.001,5.0,14.0,,1.0,11.0
2023-10-03T14:50:00,15.0,750.3,72.0,0.001,4.0,14.0,,1.0,10.0
2023-10-03T15:20:00,14.0,750.3,77.0,0.001,4.0,14.0,,1.0,10.0
2023-10-03T15:50:00,14.0,750.3,82.0,0.001,3.0,14.0,,1.0,11.0
2023-10-03T16:20:00,14.0,749.5,82.0,0.001,3.0,14.0,,1.0,11.0
2023-10-03T16:50:00,14.0,749.5,88.0,0.001,2.0,14.0,,1.0,12.0
2023-10-03T17:20:00,13.0,748.7,94.0,0.001,3.0,14.0,,1.0,12.0
2023-10-03T17:50:00,13.0,748.0,88.0,0.001,2.0,14.0,,0.797979797979798,11.0
2023-10-03T18:20:00,12.0,748.0,94.0,0.001,2.0,14.0,,1.0,11.0
2023-10-03T18:50:00,11.0,747.2,94.0,0.001,4.0,14.0,,0.898989898989899,10.0
2023-10-03T19:20:00,12.0,746.5,94.0,0.001,4.0,14.0,,0.797979797979798,11.0
2023-10-03T19:50:00,11.0,745.7,100.0,0.001,4.0,14.0,,0.797979797979798,11.0
2023-10-03T20:50:00,10.0,743.4,100.0,0.001,9.0,14.0,,1.0,10.0
2023-10-03T21:20:00,10.0,742.7,100.0,0.001,6.0,14.0,,1.0,10.0
2023-10-03T21:50:00,11.0,741.9,100.0,0.001,5.0,14.0,,0.797979797979798,11.0
2023-10-03T22:20:00,12.0,740.4,100.0,0.001,4.0,14.0,,1.0,12.0
2023-10-03T22:50:00,13.0,739.7,100.0,0.001,4.0,14.0,,1.0,13.0
2023-10-03T23:20:00,15.0,738.9,94.0,0.001,6.0,14.0,,0.797979797979798,14.0
2023-10-03T23:50:00,16.0,738.4,94.0,0.001,8.0,14.0,,0.797979797979798,15.0
2023-10-04T00:20:00,16.0,738.4,94.0,0.001,8.0,13.0,,0.797979797979798,15.0
2023-10-04T00:50:00,16.0,737.7,94.0,0.001,8.0,13.0,,1.0,15.0
2023-10-04T01:20:00,16.0,737.7,94.0,0.001,7.0,13.0,,1.0,15.0
2023-10-04T01:50:00,16.0,736.9,94.0,0.001,5.0,13.0,,1.0,15.0
2023-10-04T02:20:00,16.0,736.9,94.0,0.001,6.0,13.0,,1.0,15.0
2023-10-04T02:50:00,16.0,736.9,88.0,0.001,7.0,13.0,,1.0,14.0
2023-10-04T03:20:00,15.0,736.9,88.0,0.001,9.0,13.0,,1.0,13.0
2023-10-04T03:50:00,12.0,737.7,94.0,0.001,9.0,13.0,,1.0,11.0
2023-10-04T04:20:00,12.0,738.9,88.0,0.001,7.0,13.0,,1.0,10.0
2023-10-04T04:50:00,11.0,738.8,94.0,0.001,5.0,13.0,,1.0,10.0
2023-10-04T05:20:00,11.0,739.6,94.0,0.001,7.0,12.0,,0.898989898989899,10.0
2023-10-04T05:50:00,11.0,740.4,94.0,0.001,7.0,12.0,,1.0,10.0
2023-10-04T06:20:00,11.0,740.4,88.0,0.001,5.0,12.0,,1.0,9.0
2023-10-04T06:50:00,11.0,741.1,88.0,0.001,6.0,12.0,,0.898989898989899,9.0
2023-10-04T07:20:00,11.0,741.1,88.0,0.001,7.0,12.0,,0.595959595959596,9.0
2023-10-04T07:50:00,10.0,741.1,88.0,0.001,8.0,14.0,,0.898989898989899,8.0
2023-10-04T08:20:00,10.0,741.9,88.0,0.001,6.0,13.0,,1.0,8.0
2023-10-04T08:50:00,10.0,742.7,82.0,0.001,8.0,13.0,,1.0,7.0
2023-10-04T09:20:00,10.0,743.4,82.0,0.001,7.0,12.0,,1.0,7.0
2023-10-04T09:50:00,11.0,744.2,77.0,0.001,7.0,12.0,,1.0,7.0
2023-10-04T10:20:00,11.0,744.2,77.0,0.001,7.0,12.0,,1.0,7.0
2023-10-04T10:50:00,12.0,744.9,72.0,0.001,7.0,12.0,,1.0,7.0
2023-10-04T11:20:00,12.0,744.9,72.0,0.001,6.0,12.0,,1.0,7.0
2023-10-04T11:50:00,11.0,745.7,88.0,0.001,5.0,12.0,,1.0,9.0
2023-10-04T12:20:00,11.0,745.7,88.0,0.001,5.0,12.0,,1.0,9.0
2023-10-04T12:50:00,11.0,746.5,94.0,0.001,4.0,12.0,,1.0,10.0
2023-10-04T13:20:00,11.0,746.5,94.0,0.001,4.0,12.0,,1.0,10.0
2023-10-04T13:50:00,11.0,746.5,94.0,0.001,4.0,12.0,,1.0,10.0
2023-10-04T14:20:00,11.0,746.5,94.0,0.001,4.0,12.0,,1.0,10.0
2023-10-04T14:50:00,13.0,747.2,88.0,0.001,4.0,12.0,,1.0,11.0
2023-10-04T15:20:00,13.0,747.2,82.0,0.001,6.0,12.0,,1.0,10.0
2023-10-04T15:50:00,12.0,747.2,88.0,0.001,5.0,12.0,,1.0,10.0
2023-10-04T16:20:00,12.0,747.2,88.0,0.001,4.0,12.0,,1.0,10.0
2023-10-04T16:50:00,13.0,747.2,82.0,0.001,3.0,12.0,,1.0,10.0
2023-10-04T17:20:00,13.0,747.2,82.0,0.001,6.0,12.0,,1.0,10.0
2023-10-04T17:50:00,13.0,747.2,82.0,0.001,4.0,12.0,,1.0,10.0
2023-10-04T18:20:00,12.0,747.2,88.0,0.001,4.0,12.0,,1.0,10.0
2023-10-04T18:50:00,12.0,747.2,88.0,0.001,4.0,12.0,,1.0,10.0
2023-10-04T19:20:00,12.0,747.2,88.0,0.001,5.0,12.0,,1.0,10.0
2023-10-04T19:50:00,11.0,748.0,94.0,0.001,4.0,12.0,,1.0,10.0
2023-10-04T20:20:00,11.0,748.0,94.0,0.001,5.0,12.0,,1.0,10.0
2023-10-04T20:50:00,11.0,748.0,88.0,0.001,5.0,12.0,,1.0,9.0
2023-10-04T21:20:00,11.0,748.0,88.0,0.001,4.0,12.0,,1.0,9.0
2023-10-04T21:50:00,11.0,748.0,94.0,0.001,4.0,12.0,,0.898989898989899,10.0
2023-10-04T22:20:00,10.0,748.0,94.0,0.001,4.0,12.0,,1.0,9.0
